time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
1.620000000000001,-0.7455235696162897,1.5584919931241434,0.0,1.1464433474883542,5.663326815484304,0.0,-2.03745056593814,1.9122307216002197,-14.20530564971468,-11.06345925189748,-20.179803419278773,0.0,660.9733666665757,252.9845468719054,328.4147913345456,324.6197089870631,52,4005
1.560000000000001,0.5260719555647732,-0.7299962100597046,0.0,5.109566339195435,5.628558519402974,0.0,1.849200098280606,-0.5843072806167987,-14.397865869715414,-23.652708802461888,-18.41353443776717,0.0,664.9510735817453,264.1672994741906,669.8200202077544,37.851775889645836,53,4083
1.8000000000000012,-1.4340059458996197,-11.07085927729431,0.0,2.128465116794846,3.320624461518854,0.0,-0.05025699860733862,-14.852249467805244,-11.954035184903987,-27.994382073214727,-28.159431250052588,0.0,891.6411290560188,88.84295729102094,898.9690255507497,186.06318544106352,54,4173
2.3400000000000016,-3.796084508997243,-5.071010435208415,0.0,0.22592201842844428,5.610777276235577,0.0,-2.8510160064456134,-2.1484548572370117,-12.81904165679937,-18.835954348841355,-24.876929731824553,0.0,733.4964614823992,67.57847109478882,756.6450772971277,533.807361371373,55,4290
1.680000000000001,-5.064124550012306,3.258619885838206,0.0,5.132212527141345,1.3084468096463375,0.0,-4.556671593193284,2.1863223961597056,-15.448753341960565,-5.142436973428796,-17.45648714341852,0.0,626.5261180001378,320.6777053437293,402.48860157770656,417.4726239930203,56,4374
1.740000000000001,-4.205992956276981,2.99348037001693,0.0,4.677391938730196,3.568656522807892,0.0,0.16943421576728154,0.5643851751716777,-18.966543517512044,-2.4473420327524207,-14.80174382390959,0.0,632.2566510487399,385.10461514291626,397.134374866236,445.60933690924054,57,4461
1.8600000000000012,-5.105224370694086,-0.61987983677427,0.0,4.444775257427725,3.6930569610894928,0.0,-0.6149138370965408,-1.980088579209014,-19.35293219578233,0.30572810252249966,-12.859847305183713,0.0,507.9320891660687,352.22844265475686,629.784138448214,679.8719960019847,58,4554
2.1000000000000014,-13.601413306586396,-7.412339836785639,0.0,3.204676720441018,3.712344646790765,0.0,-10.525720374133746,-4.4109660628773995,-7.984326006899079,-1.9976081374264016,-0.9575767762842181,0.0,396.5305250481935,160.57932444374293,841.2894964222618,837.6279221500178,59,4659
1.9800000000000013,1.6629245666929449,-0.6298882576249366,0.0,5.5827708086022305,4.219860017923143,0.0,-0.008262018171806829,0.7834757830346637,-15.9381321724412,-2.7095390545781886,7.0369339549497365,0.0,869.6923311551102,840.6849502371387,895.874448151548,861.4235758410796,60,4758
2.4000000000000017,-2.87503627137995,-0.8864209629238015,0.0,0.9424128175892923,0.37062515053082556,0.0,4.6507168476325855,-2.2597724732520894,-13.661547232549152,19.934944985314512,7.519706460002521,0.0,831.0376896475011,843.9738610887285,431.985815590882,815.3096935332113,61,4878
2.4600000000000017,-9.341309812212424,3.3612603177375058,0.0,2.243769191371147,1.2975012694556671,0.0,0.5321926182964062,5.375254687905118,-13.11351523666432,16.332249676123755,2.226154768684149,0.0,684.8322929456567,472.79974980978653,279.6353594652444,515.4384752045224,62,5001
1.3200000000000007,-10.234769694305669,-0.9201874493491643,0.0,2.2008706439592984,2.3059189637566195,0.0,-9.60986995021193,-1.6256240968158333,-15.815343945418116,21.010234153170074,1.7641760137977596,0.0,724.0749791050096,533.2072041979837,467.8230546159747,831.4994036879319,63,5067
1.1400000000000006,0.3709889505525452,0.005806115193414867,0.0,0.008763200745473654,4.044990765420845,0.0,1.0597929063986826,-0.025329129822318015,-14.363052356390646,0.5280122547321076,-27.147637022883607,0.0,879.0976314977978,320.27584670556234,875.0608671016412,893.5975837143388,64,5124
1.8600000000000012,3.063592762147322,-0.009344592569003227,0.0,0.08801891979831655,4.433744632798689,0.0,1.8614212770309781,0.07502005548218012,-13.52561824224078,0.21171283876716898,-28.3261132827132,0.0,895.3095544847812,164.02856370631625,898.1813756766279,898.772364105814,65,5217
2.0400000000000014,-0.0018075460041629193,-0.01769240375392649,0.0,0.2738020956408569,1.7282214059819534,0.0,1.1687745722359613,-0.3791725872432554,-15.777631496522819,0.9502204306670767,-25.62873730891544,0.0,826.9844167645941,256.65437857983693,846.4662850238649,852.0766024962129,66,5319
2.1600000000000015,-8.445996168444191,1.375978370857059,0.0,5.73576629684168,1.6737492741625948,0.0,-10.874622737083742,4.250286784743262,-10.910646332835475,14.272539981798495,-9.302468899907439,0.0,524.4333640220544,522.2109699728438,416.99040701859775,548.1963013010095,67,5427
2.0400000000000014,-9.598405197884881,0.0905117032440801,0.0,6.01766079259696,5.844425682120933,0.0,-13.886364653257527,-0.3573256984405986,-12.982059262433095,11.14230438419378,-7.349112933040312,0.0,531.4964776763356,461.1235383897493,537.9408353684272,758.8803313563798,68,5529
1.8600000000000012,-8.065821358143593,0.13575754556272532,0.0,2.3238885558260876,6.197455413978756,0.0,-12.286272594809404,1.2420040967749992,-13.743045271362206,6.88639386694004,-10.277647826778747,0.0,570.4885533376707,527.151038116355,370.95318416773534,507.5033179029226,69,5622
1.8600000000000012,-10.086111760394997,-1.0097865597123765,0.0,2.9612674735818665,0.3394945833493743,0.0,-12.540776449151725,-1.2716718008734438,-14.396329074554103,9.98743136968485,-6.934129516357431,0.0,541.8625439368825,492.5525266399623,405.9953413754168,489.09043192742644,70,5715
1.9200000000000013,-12.905336919175994,0.028238479366863502,0.0,5.740165835514379,0.542600322445117,0.0,-11.10494052217727,-0.3383346225511538,-16.506156490118006,12.478053873823306,2.2157076601163217,0.0,659.1217659081336,563.5961676088543,309.2944615404093,625.2580476982315,71,5811
1.8000000000000012,4.852785459829137,-0.04376277303969625,0.0,0.26784661755222583,5.682315350257543,0.0,2.000233490482576,-0.1061848068644054,-14.683315404510822,0.20227164705897022,-28.79317108546458,0.0,899.1103873516605,44.907717545496595,900.5980864276429,900.411159391551,72,5901
1.740000000000001,5.165631215817424,-0.003159834288586539,0.0,0.10041768592590472,0.9978053948971146,0.0,3.057495658437605,-0.1407625765903096,-15.69547311781151,0.0846048426415315,-28.804087510768355,0.0,899.3482354878328,37.76975163799956,899.8268011427414,899.5161839539389,73,5988
1.3800000000000008,4.549586005583409,0.012206558146429115,0.0,6.13002334357423,4.15638602809274,0.0,4.287196693301971,-0.14046826553538652,-13.631173614969239,-0.2677864634981345,-28.83422300113123,0.0,899.9055090616183,3.0868360251017726,900.2459126712406,899.6983012230226,74,6057
1.5000000000000009,5.366299147105531,-0.021734037930938133,0.0,0.25193161191046265,1.11581615390819,0.0,3.9847003913368386,-0.3639338477284845,-15.423550906961859,0.44643382286868216,-28.7801428743714,0.0,898.8074340321997,25.809623493720917,899.3993308874037,900.8485817213354,75,6132
1.680000000000001,5.52045942727678,-0.0035770354710226,0.0,6.191506243423156,2.51178143821555,0.0,4.882125330184247,0.024578599929540472,-14.794956988918681,-0.0993578274203691,-28.868640551810955,0.0,901.0386299617552,0.9218049846254568,900.025874416391,900.4420759086604,76,6216
1.740000000000001,5.099918862094263,0.003207463421894275,0.0,6.23874414740655,0.9723262853280774,0.0,2.986101164411129,0.0595392457526576,-15.691348578299344,0.013073603384356852,-28.830794741208244,0.0,899.9131524814926,2.409646740057148,899.5181469331095,900.185235572289,77,6303
1.4400000000000008,5.039298439950352,-0.0034832074658808173,0.0,6.269375489962801,2.637185740914262,0.0,5.24941094512635,0.00013864824500370125,-14.518104724555132,-0.08441944781871137,-28.844914453781925,0.0,900.4877238179607,1.0337548744897027,900.3035690030949,900.4312983109635,78,6375
1.740000000000001,5.509720726816019,-0.044738511815366346,0.0,0.22579287109157598,0.9620031750630602,0.0,3.2490874786534887,-0.37993975604996316,-15.858752705906268,0.1232031977523102,-28.789140596301973,0.0,898.6065583516238,28.07864573262445,899.6943773755846,900.0120069374057,79,6462
1.740000000000001,5.0651422493597416,0.002975039160914485,0.0,6.157491040489063,0.9365758418472758,0.0,2.9276653204480727,0.13793920995153652,-15.750910988969098,-0.1978555503169963,-28.84114240606473,0.0,900.238643032536,1.2032362443336626,900.4607429358585,899.8665408700556,80,6549
1.8000000000000012,4.610826078612831,-0.0032268777427937475,0.0,6.278389285603875,5.72802208384206,0.0,1.8489486996209774,-0.011894335795048745,-14.740922864808907,-0.117819772631334,-28.692116409948355,0.0,894.7696912919093,36.37346061734763,900.3414705359929,899.6604277344824,81,6639
1.8000000000000012,4.3467407093563715,-0.002253856141782544,0.0,0.01582954389707414,5.719254394755181,0.0,1.672695328525519,0.0057341393035601484,-14.583259971201677,0.08827921331908019,-28.74025830524183,0.0,896.2717817764639,32.142332088207596,900.047156981465,899.7975187063487,82,6729
1.680000000000001,5.235205895504908,-0.00022324418015191278,0.0,6.254988124815618,2.567447414332184,0.0,4.717461790632239,0.008810128678213396,-14.560449199111023,0.04835024843025946,-28.83177513896086,0.0,900.1424571279991,-0.5980175311607853,900.1221927263373,900.4632962291502,83,6813
1.620000000000001,5.234831132392858,-0.025507607782284086,0.0,0.20636318959841038,4.100674747725016,0.0,4.220434764843758,0.1186563732484179,-13.427416614433561,0.2016034169736202,-28.81955013681117,0.0,899.6927630873968,3.6053326048853798,900.0496127032982,900.3220646228269,84,6894
1.9800000000000013,-1.2307482570715749,-0.0003518290467046446,0.0,0.6752511341380973,2.0385482005507285,0.0,-1.6678615212262422,-0.09421133058137321,-14.261888975536142,2.5717793551424175,-22.674260422356497,0.0,632.2038123307397,279.13266795521224,538.1240854240809,621.2301231132973,85,6993
2.0400000000000014,-1.7615573636294348,-0.43840805609501415,0.0,5.217617930087588,2.4444887597170073,0.0,0.7766273003011169,-0.6225530859095822,-14.907469333825519,-1.7586472266890163,-28.29428907734936,0.0,896.1358599494968,6.349066422839436,899.6935671212535,899.8303426687617,86,7095
1.680000000000001,5.389977700987829,-0.10207682594757353,0.0,5.762811626353114,2.424955977456351,0.0,4.808036337347272,-0.06986652661454806,-15.076842669724693,-0.297320189714854,-28.833207667905352,0.0,899.9891720315012,0.0999717128516616,899.6312708237301,900.4163309137502,87,7179
1.4400000000000008,5.5224270776117255,0.0035248636681798314,0.0,5.600797457096629,2.4874356333998247,0.0,5.592112191570318,-0.05711697366420021,-15.17878194017813,-0.5187447034783803,-28.839365849306883,0.0,899.9624294277274,0.2889258257180681,900.0263487179085,899.8089392598584,88,7251
1.4400000000000008,5.518360642755144,0.037567475563716236,0.0,5.804334349141808,2.5017703889755563,0.0,5.574206054790464,0.006846639635930546,-15.071126972033554,-0.2763710941491167,-28.834422824100294,0.0,900.0578936463025,0.1001338437233843,899.7647185717244,899.6932670337893,89,7323
1.4400000000000008,5.584536254721828,0.02474157319901588,0.0,5.684685607855528,2.552303516146786,0.0,5.662215266795167,-0.06109413041260875,-15.340739195527563,-0.5459345504168347,-28.839725930338957,0.0,900.1955059556517,0.5091843770515632,900.7367700552438,899.9784430038246,90,7395
1.3200000000000007,4.668749051773478,0.07588414765961736,0.0,5.624972965346807,6.122570471673683,0.0,3.1188352298194766,-0.021154175997893154,-15.617699152669076,-0.7042290912135943,-28.833522577419036,0.0,900.077651714489,8.489100769333781,899.9657661021035,898.9686649140888,91,7461
1.2000000000000006,0.7833629357408273,-0.04688271774856149,0.0,5.52897833070395,3.335767966153089,0.0,1.88423401379699,-0.681008732836433,-15.017778905100245,-1.0473032078939615,-28.66231780556776,0.0,899.3821673411347,1.0607448785448335,899.4720182398243,900.1077854623851,92,7521
1.3800000000000008,-11.778044722839487,-2.6215821293150956,0.0,4.195548618536456,1.6182135861735158,0.0,-18.970539800253437,-5.443416708456715,-11.133405541497577,-1.9508949931254276,-4.525528436509467,0.0,592.583617790699,668.1010923402948,590.0100338793895,664.5374735825928,93,7590
1.1400000000000006,-7.8798002161145,-1.7322739486782885,0.0,3.533204583479751,2.6760002231132525,0.0,-12.972867391248743,-6.4473156020771265,-17.681060264059777,-3.4575447831235424,-20.920599831421537,0.0,790.7913698733712,406.9540853330649,640.0070819918532,715.7263375367747,94,7647
1.2000000000000006,-6.58118589800393,-1.1347624566279653,0.0,3.022856623344385,2.407440169922147,0.0,-12.219089921335035,-2.682190255269682,-14.87618992328918,-5.04063028804905,-16.240663969568622,0.0,743.8299266676048,529.6167383193064,547.6507554701772,629.7389607446732,95,7707
1.5000000000000009,-7.000547558252458,-3.6412077826591682,0.0,1.7991235490439959,1.1361525088351847,0.0,-12.940516660328289,-5.309431151425164,-14.768666577823929,-4.727090641886382,-18.96009872052869,0.0,663.0590209707098,314.1632812184413,640.8284909340795,700.6558402366383,96,7782
1.3800000000000008,-9.894063953067242,-1.7483586673210816,0.0,4.60084952954386,2.87160029296561,0.0,-12.719106513274735,-4.581424371599549,-17.743282567991244,-0.9715213790320268,-20.76054753568419,0.0,766.4773533829748,466.8274756316415,678.2765559098225,754.964220021317,97,7851
1.1400000000000006,-4.817771002496354,-0.781045664010572,0.0,3.7782881427484885,3.5181598818919504,0.0,-12.225233077871914,-4.655334477153527,-16.638161660910356,-6.715812681980771,-16.18171474027986,0.0,652.3402684741144,654.153742553686,599.0154701641502,553.3335406645845,98,7908
1.3200000000000007,-12.774872506388926,-2.250143112287971,0.0,0.236451212920457,2.9252558634140904,0.0,-15.774926400712193,-5.24233125821216,-17.789713729946392,9.243152341773943,-17.264150781445895,0.0,752.2728981121604,529.1880138433941,540.5586582030364,770.59911805803,99,7974
